Nome: PALMAS;;;;;;
Codigo Estacao: A009;;;;;;
Latitude: -10.14777777;;;;;;
Longitude: -48.31444444;;;;;;
Altitude: 267;;;;;;
Situacao: Operante;;;;;;
Data Inicial: 2020-01-01;;;;;;
Data Final: 2023-12-31;;;;;;
Periodicidade da Medicao: Horaria;;;;;;
;;;;;;
Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);;;;
04/08/2021;1500;2599,4;;;;
04/08/2021;1600;2676;;;;
04/08/2021;1700;2640,1;;;;
04/08/2021;1800;2405,2;;;;
04/08/2021;1900;1940,2;;;;
04/08/2021;2000;1208,6;;;;
04/08/2021;2100;276,2;;;;
04/08/2021;2200;-1,7;;;;
04/08/2021;2300;-3,6;;;;
05/08/2021;0;-3,6;;;;
05/08/2021;100;-3,6;;;;
05/08/2021;200;-3,6;;;;
05/08/2021;300;-3,6;;;;
05/08/2021;400;-3,6;;;;
05/08/2021;500;-3,6;;;;
05/08/2021;600;-3,6;;;;
05/08/2021;700;-3,6;;;;
05/08/2021;800;-3,6;;;;
05/08/2021;900;-3,6;;;;
05/08/2021;1000;27,2;;;;
05/08/2021;1100;287,8;;;;
05/08/2021;1200;898,4;;;;
05/08/2021;1300;2043,6;;;;
05/08/2021;1400;2350;;;;
05/08/2021;1500;2532,3;;;;
05/08/2021;1600;2672,9;;;;
05/08/2021;1700;2622,2;;;;
05/08/2021;1800;2413,3;;;;
05/08/2021;1900;1782,9;;;;
05/08/2021;2000;1044,3;;;;
05/08/2021;2100;242;;;;
05/08/2021;2200;-1,1;;;;
05/08/2021;2300;-3,6;;;;
06/08/2021;0;-3,6;;;;
06/08/2021;100;-3,6;;;;
06/08/2021;200;-3,6;;;;
06/08/2021;300;-3,6;;;;
06/08/2021;400;-3,6;;;;
06/08/2021;500;-3,6;;;;
06/08/2021;600;-3,6;;;;
06/08/2021;700;-3,6;;;;
06/08/2021;800;-3,6;;;;
06/08/2021;900;-3,6;;;;
06/08/2021;1000;33,7;;;;
06/08/2021;1100;170,9;;;;
06/08/2021;1200;1096,9;;;;
06/08/2021;1300;1961,7;;;;
06/08/2021;1400;2403,6;;;;
06/08/2021;1500;2614,4;;;;
06/08/2021;1600;2704,5;;;;
06/08/2021;1700;2664,4;;;;
06/08/2021;1800;2347,7;;;;
06/08/2021;1900;1958,5;;;;
06/08/2021;2000;1213,4;;;;
06/08/2021;2100;313,1;;;;
06/08/2021;2200;-1,5;;;;
06/08/2021;2300;-3,6;;;;
07/08/2021;0;-3,6;;;;
07/08/2021;100;-3,6;;;;
07/08/2021;200;-3,6;;;;
07/08/2021;300;-3,6;;;;
07/08/2021;400;-3,6;;;;
07/08/2021;500;-3,6;;;;
07/08/2021;600;-3,6;;;;
07/08/2021;700;-3,3;;;;
07/08/2021;800;-3,6;;;;
07/08/2021;900;-3,6;;;;
07/08/2021;1000;24,6;;;;
07/08/2021;1100;229,5;;;;
07/08/2021;1200;1157;;;;
07/08/2021;1300;2044,1;;;;
07/08/2021;1400;2415,8;;;;
07/08/2021;1500;2587,6;;;;
07/08/2021;1600;2682,9;;;;
07/08/2021;1700;2633,4;;;;
07/08/2021;1800;2306,9;;;;
07/08/2021;1900;796;;;;
07/08/2021;2000;1160,9;;;;
07/08/2021;2100;331,1;;;;
07/08/2021;2200;-0,4;;;;
07/08/2021;2300;-3,6;;;;
08/08/2021;0;-3,6;;;;
08/08/2021;100;-3,6;;;;
08/08/2021;200;-3,5;;;;
08/08/2021;300;-3,6;;;;
08/08/2021;400;-3,6;;;;
08/08/2021;500;-3,6;;;;
08/08/2021;600;-3,6;;;;
08/08/2021;700;-3,6;;;;
08/08/2021;800;-3,6;;;;
08/08/2021;900;-3,6;;;;
08/08/2021;1000;19;;;;
08/08/2021;1100;121,4;;;;
08/08/2021;1200;1186,7;;;;
08/08/2021;1300;2077,2;;;;
08/08/2021;1400;2414,5;;;;
08/08/2021;1500;2568,2;;;;
08/08/2021;1600;2676,4;;;;
08/08/2021;1700;2658,7;;;;
08/08/2021;1800;2443,2;;;;
08/08/2021;1900;1963,3;;;;
08/08/2021;2000;1232,7;;;;
08/08/2021;2100;327;;;;
08/08/2021;2200;-1,4;;;;
08/08/2021;2300;-3,6;;;;
09/08/2021;0;-3,6;;;;
09/08/2021;100;-3,6;;;;
09/08/2021;200;-3,6;;;;
09/08/2021;300;-3,6;;;;
09/08/2021;400;-3,6;;;;
09/08/2021;500;-3,6;;;;
09/08/2021;600;-3,6;;;;
09/08/2021;700;-3,6;;;;
09/08/2021;800;-3,6;;;;
09/08/2021;900;-3,6;;;;
09/08/2021;1000;21,5;;;;
09/08/2021;1100;120,5;;;;
09/08/2021;1200;1183,5;;;;
09/08/2021;1300;2064,1;;;;
09/08/2021;1400;2389,4;;;;
09/08/2021;1500;2508,6;;;;
09/08/2021;1600;2619,8;;;;
09/08/2021;1700;2649,9;;;;
09/08/2021;1800;2448,2;;;;
09/08/2021;1900;1973,4;;;;
09/08/2021;2000;1216,6;;;;
09/08/2021;2100;315,4;;;;
09/08/2021;2200;-1,7;;;;
09/08/2021;2300;-3,6;;;;
10/08/2021;0;-3,6;;;;
10/08/2021;100;-3,6;;;;
10/08/2021;200;-3,6;;;;
10/08/2021;300;-3,6;;;;
10/08/2021;400;-3,6;;;;
10/08/2021;500;-3,6;;;;
10/08/2021;600;-3,6;;;;
10/08/2021;700;-3,6;;;;
10/08/2021;800;-3,6;;;;
10/08/2021;900;-3,6;;;;
10/08/2021;1000;20,4;;;;
10/08/2021;1100;117,7;;;;
10/08/2021;1200;1214,8;;;;
10/08/2021;1300;2085;;;;
10/08/2021;1400;2391,7;;;;
10/08/2021;1500;2515,7;;;;
10/08/2021;1600;2603,9;;;;
10/08/2021;1700;2621,6;;;;
10/08/2021;1800;2430,1;;;;
10/08/2021;1900;1951,4;;;;
10/08/2021;2000;1215;;;;
10/08/2021;2100;325,2;;;;
10/08/2021;2200;-1,4;;;;
10/08/2021;2300;-3,6;;;;
11/08/2021;0;-3,6;;;;
11/08/2021;100;-3,6;;;;
11/08/2021;200;-3,6;;;;
11/08/2021;300;-3,6;;;;
11/08/2021;400;-3,6;;;;
11/08/2021;500;-3,6;;;;
11/08/2021;600;-3,6;;;;
11/08/2021;700;-3,6;;;;
11/08/2021;800;-3,6;;;;
11/08/2021;900;-3,6;;;;
11/08/2021;1000;24,8;;;;
11/08/2021;1100;130,6;;;;
11/08/2021;1200;1180,2;;;;
11/08/2021;1300;2030,7;;;;
11/08/2021;1400;2354,3;;;;
11/08/2021;1500;2486,8;;;;
11/08/2021;1600;2583,7;;;;
11/08/2021;1700;2606,7;;;;
11/08/2021;1800;2405,9;;;;
11/08/2021;1900;1929;;;;
11/08/2021;2000;1192,8;;;;
11/08/2021;2100;305,1;;;;
11/08/2021;2200;-2;;;;
11/08/2021;2300;-3,6;;;;
12/08/2021;0;-3,6;;;;
12/08/2021;100;-3,6;;;;
12/08/2021;200;-3,6;;;;
12/08/2021;300;-3,6;;;;
12/08/2021;400;-3,6;;;;
12/08/2021;500;-3,6;;;;
12/08/2021;600;-3,6;;;;
12/08/2021;700;-3,6;;;;
12/08/2021;800;-3,6;;;;
12/08/2021;900;-3,6;;;;
12/08/2021;1000;23,9;;;;
12/08/2021;1100;138,7;;;;
12/08/2021;1200;1151,4;;;;
12/08/2021;1300;1955,4;;;;
12/08/2021;1400;2298,4;;;;
12/08/2021;1500;2487,4;;;;
12/08/2021;1600;2236,2;;;;
12/08/2021;1700;2772,5;;;;
12/08/2021;1800;1610,1;;;;
12/08/2021;1900;1207,6;;;;
12/08/2021;2000;1244,8;;;;
12/08/2021;2100;308,7;;;;
12/08/2021;2200;-1,8;;;;
12/08/2021;2300;-3,6;;;;
13/08/2021;0;-3,6;;;;
13/08/2021;100;-3,6;;;;
13/08/2021;200;-3,6;;;;
13/08/2021;300;-3,6;;;;
13/08/2021;400;-3,6;;;;
13/08/2021;500;-3,6;;;;
13/08/2021;600;-3,6;;;;
13/08/2021;700;-3,6;;;;
13/08/2021;800;-3,6;;;;
13/08/2021;900;-3,6;;;;
13/08/2021;1000;21,9;;;;
13/08/2021;1100;139,5;;;;
13/08/2021;1200;1205,9;;;;
13/08/2021;1300;2029,5;;;;
13/08/2021;1400;2333,3;;;;
13/08/2021;1500;2500,2;;;;
13/08/2021;1600;2595,5;;;;
13/08/2021;1700;2569,3;;;;
13/08/2021;1800;2254;;;;
13/08/2021;1900;1253,2;;;;
13/08/2021;2000;1095,6;;;;
13/08/2021;2100;314,1;;;;
13/08/2021;2200;-2,2;;;;
13/08/2021;2300;-3,6;;;;
14/08/2021;0;-3,6;;;;
14/08/2021;100;-3,6;;;;
14/08/2021;200;-3,6;;;;
14/08/2021;300;-3,6;;;;
14/08/2021;400;-3,6;;;;
14/08/2021;500;-3,6;;;;
14/08/2021;600;-3,6;;;;
14/08/2021;700;-3,6;;;;
14/08/2021;800;-3,6;;;;
14/08/2021;900;-3,6;;;;
14/08/2021;1000;22,8;;;;
14/08/2021;1100;150,3;;;;
14/08/2021;1200;1204;;;;
14/08/2021;1300;1996,3;;;;
14/08/2021;1400;2367,9;;;;
14/08/2021;1500;2547,1;;;;
14/08/2021;1600;2647,6;;;;
14/08/2021;1700;2623,9;;;;
14/08/2021;1800;2424,4;;;;
14/08/2021;1900;1945,4;;;;
14/08/2021;2000;1171,4;;;;
14/08/2021;2100;263,1;;;;
14/08/2021;2200;-2,1;;;;
14/08/2021;2300;-3,6;;;;
15/08/2021;0;-3,6;;;;
15/08/2021;100;-3,6;;;;
15/08/2021;200;-3,6;;;;
15/08/2021;300;-3,6;;;;
15/08/2021;400;-3,6;;;;
15/08/2021;500;-3,6;;;;
15/08/2021;600;-3,6;;;;
15/08/2021;700;-3,6;;;;
15/08/2021;800;-3,6;;;;
15/08/2021;900;-3,6;;;;
15/08/2021;1000;23,4;;;;
15/08/2021;1100;144,5;;;;
15/08/2021;1200;1260,4;;;;
15/08/2021;1300;2100,6;;;;
15/08/2021;1400;2407,1;;;;
15/08/2021;1500;2576,1;;;;
15/08/2021;1600;2671,8;;;;
15/08/2021;1700;2666,9;;;;
15/08/2021;1800;2450,5;;;;
15/08/2021;1900;1964;;;;
15/08/2021;2000;1219,4;;;;
15/08/2021;2100;249,4;;;;
15/08/2021;2200;-1,6;;;;
15/08/2021;2300;-3,6;;;;
16/08/2021;0;-3,6;;;;
16/08/2021;100;-3,6;;;;
16/08/2021;200;-3,6;;;;
16/08/2021;300;-3,6;;;;
16/08/2021;400;-3,6;;;;
16/08/2021;500;-3,6;;;;
16/08/2021;600;-3,6;;;;
16/08/2021;700;-3,6;;;;
16/08/2021;800;-3,6;;;;
16/08/2021;900;-3,6;;;;
16/08/2021;1000;24,2;;;;
16/08/2021;1100;136,3;;;;
16/08/2021;1200;1275;;;;
16/08/2021;1300;2105,4;;;;
16/08/2021;1400;2410,4;;;;
16/08/2021;1500;2571,9;;;;
16/08/2021;1600;2666,1;;;;
16/08/2021;1700;2653,3;;;;
16/08/2021;1800;2392,2;;;;
16/08/2021;1900;1861,2;;;;
16/08/2021;2000;1212,5;;;;
16/08/2021;2100;222;;;;
16/08/2021;2200;-1,3;;;;
16/08/2021;2300;-3,6;;;;
17/08/2021;0;-3,6;;;;
17/08/2021;100;-3,6;;;;
17/08/2021;200;-3,6;;;;
17/08/2021;300;-3,6;;;;
17/08/2021;400;-3,6;;;;
17/08/2021;500;-3,6;;;;
17/08/2021;600;-3,6;;;;
17/08/2021;700;-3,6;;;;
17/08/2021;800;-3,6;;;;
17/08/2021;900;-3,6;;;;
17/08/2021;1000;25,2;;;;
17/08/2021;1100;148,7;;;;
17/08/2021;1200;1261,2;;;;
17/08/2021;1300;2076,3;;;;
17/08/2021;1400;2383,6;;;;
17/08/2021;1500;2558,6;;;;
17/08/2021;1600;2647,9;;;;
17/08/2021;1700;2618,7;;;;
17/08/2021;1800;2420,3;;;;
17/08/2021;1900;1946,6;;;;
17/08/2021;2000;1196,7;;;;
17/08/2021;2100;216,2;;;;
17/08/2021;2200;0;;;;
17/08/2021;2300;-3,6;;;;
18/08/2021;0;-3,6;;;;
18/08/2021;100;-3,6;;;;
18/08/2021;200;-3,6;;;;
18/08/2021;300;-3,6;;;;
18/08/2021;400;-3,6;;;;
18/08/2021;500;-3,6;;;;
18/08/2021;600;-3,6;;;;
18/08/2021;700;-3,6;;;;
18/08/2021;800;-3,6;;;;
18/08/2021;900;-3,6;;;;
18/08/2021;1000;27,2;;;;
18/08/2021;1100;155,8;;;;
18/08/2021;1200;1274;;;;
18/08/2021;1300;2081,3;;;;
18/08/2021;1400;2383,8;;;;
18/08/2021;1500;2560,9;;;;
18/08/2021;1600;2682,2;;;;
18/08/2021;1700;2648,3;;;;
18/08/2021;1800;2491,1;;;;
18/08/2021;1900;1940,2;;;;
18/08/2021;2000;1262,7;;;;
18/08/2021;2100;161;;;;
18/08/2021;2200;-1;;;;
18/08/2021;2300;-3,6;;;;
19/08/2021;0;-3,6;;;;
19/08/2021;100;-3,6;;;;
19/08/2021;200;-3,6;;;;
19/08/2021;300;-3,6;;;;
19/08/2021;400;-3,6;;;;
19/08/2021;500;-3,6;;;;
19/08/2021;600;-3,6;;;;
19/08/2021;700;-3,6;;;;
19/08/2021;800;-3,6;;;;
19/08/2021;900;-3,6;;;;
19/08/2021;1000;25,3;;;;
19/08/2021;1100;133,1;;;;
19/08/2021;1200;1334;;;;
19/08/2021;1300;2142,6;;;;
19/08/2021;1400;2406,9;;;;
19/08/2021;1500;2586,9;;;;
19/08/2021;1600;2690,4;;;;
19/08/2021;1700;2695,4;;;;
19/08/2021;1800;2523,1;;;;
19/08/2021;1900;2059,7;;;;
19/08/2021;2000;1265,4;;;;
19/08/2021;2100;140,8;;;;
19/08/2021;2200;0;;;;
19/08/2021;2300;-3,6;;;;
20/08/2021;0;-3,6;;;;
20/08/2021;100;-3,6;;;;
20/08/2021;200;-3,6;;;;
20/08/2021;300;-3,6;;;;
20/08/2021;400;-3,6;;;;
20/08/2021;500;-3,6;;;;
20/08/2021;600;-3,6;;;;
20/08/2021;700;-3,6;;;;
20/08/2021;800;-3,6;;;;
20/08/2021;900;-3,6;;;;
20/08/2021;1000;26,8;;;;
20/08/2021;1100;140,8;;;;
20/08/2021;1200;1311,6;;;;
20/08/2021;1300;2112,1;;;;
20/08/2021;1400;2400,2;;;;
20/08/2021;1500;2572,8;;;;
20/08/2021;1600;2660,2;;;;
20/08/2021;1700;2654,1;;;;
20/08/2021;1800;2458,1;;;;
20/08/2021;1900;1999,8;;;;
20/08/2021;2000;1112,9;;;;
20/08/2021;2100;146,3;;;;
20/08/2021;2200;-0,8;;;;
20/08/2021;2300;-3,6;;;;
21/08/2021;0;-3,6;;;;
21/08/2021;100;-3,6;;;;
21/08/2021;200;-3,6;;;;
21/08/2021;300;-3,6;;;;
21/08/2021;400;-3,6;;;;
21/08/2021;500;-3,6;;;;
21/08/2021;600;-3,6;;;;
21/08/2021;700;-3,6;;;;
21/08/2021;800;-3,6;;;;
21/08/2021;900;-3,6;;;;
21/08/2021;1000;38,4;;;;
21/08/2021;1100;250;;;;
21/08/2021;1200;1322,9;;;;
21/08/2021;1300;2069,4;;;;
21/08/2021;1400;2352,6;;;;
21/08/2021;1500;2519,6;;;;
21/08/2021;1600;2465,4;;;;
21/08/2021;1700;1973,6;;;;
21/08/2021;1800;1794,1;;;;
21/08/2021;1900;1225,1;;;;
21/08/2021;2000;957,1;;;;
21/08/2021;2100;196,2;;;;
21/08/2021;2200;1;;;;
21/08/2021;2300;-3,6;;;;
22/08/2021;0;-3,6;;;;
22/08/2021;100;-3,6;;;;
22/08/2021;200;-3,6;;;;
22/08/2021;300;-3,6;;;;
22/08/2021;400;-3,5;;;;
22/08/2021;500;-3,5;;;;
22/08/2021;600;-3,6;;;;
22/08/2021;700;-3,6;;;;
22/08/2021;800;-3,6;;;;
22/08/2021;900;-3,6;;;;
22/08/2021;1000;34,7;;;;
22/08/2021;1100;158,3;;;;
22/08/2021;1200;1348,9;;;;
22/08/2021;1300;2128,3;;;;
22/08/2021;1400;2389,2;;;;
22/08/2021;1500;2569,6;;;;
22/08/2021;1600;2676,9;;;;
22/08/2021;1700;2582,6;;;;
22/08/2021;1800;2490,6;;;;
22/08/2021;1900;2037,2;;;;
22/08/2021;2000;1046,9;;;;
22/08/2021;2100;146,3;;;;
22/08/2021;2200;-1,2;;;;
22/08/2021;2300;-3,6;;;;
23/08/2021;0;-3,6;;;;
23/08/2021;100;-3,6;;;;
23/08/2021;200;-3,6;;;;
23/08/2021;300;-3,6;;;;
23/08/2021;400;-3,6;;;;
23/08/2021;500;-3,6;;;;
23/08/2021;600;-3,6;;;;
23/08/2021;700;-3,6;;;;
23/08/2021;800;-3,6;;;;
23/08/2021;900;-3,6;;;;
23/08/2021;1000;30,1;;;;
23/08/2021;1100;141,1;;;;
23/08/2021;1200;1360,4;;;;
23/08/2021;1300;2131,2;;;;
23/08/2021;1400;2398,1;;;;
23/08/2021;1500;2573,1;;;;
23/08/2021;1600;2671,2;;;;
23/08/2021;1700;2183,6;;;;
23/08/2021;1800;2510,8;;;;
23/08/2021;1900;1800,6;;;;
23/08/2021;2000;928,1;;;;
23/08/2021;2100;135,7;;;;
23/08/2021;2200;-1,1;;;;
23/08/2021;2300;-3,6;;;;
24/08/2021;0;-3,6;;;;
24/08/2021;100;-3,6;;;;
24/08/2021;200;-3,6;;;;
24/08/2021;300;-3,6;;;;
24/08/2021;400;-3,6;;;;
24/08/2021;500;-3,6;;;;
24/08/2021;600;-3,6;;;;
24/08/2021;700;-3,6;;;;
24/08/2021;800;-3,6;;;;
24/08/2021;900;-3,6;;;;
24/08/2021;1000;31,9;;;;
24/08/2021;1100;149,4;;;;
24/08/2021;1200;1333,3;;;;
24/08/2021;1300;2108,1;;;;
24/08/2021;1400;2386,9;;;;
24/08/2021;1500;2555,7;;;;
24/08/2021;1600;2430,2;;;;
24/08/2021;1700;2117,1;;;;
24/08/2021;1800;1342,9;;;;
24/08/2021;1900;1421;;;;
24/08/2021;2000;514,1;;;;
24/08/2021;2100;140,3;;;;
24/08/2021;2200;-1,5;;;;
24/08/2021;2300;-3,6;;;;
25/08/2021;0;-3,6;;;;
25/08/2021;100;-3,6;;;;
25/08/2021;200;-3,6;;;;
25/08/2021;300;-3,6;;;;
25/08/2021;400;-3,6;;;;
25/08/2021;500;-3,6;;;;
25/08/2021;600;-3,6;;;;
25/08/2021;700;-3,6;;;;
25/08/2021;800;-3,6;;;;
25/08/2021;900;-3,6;;;;
25/08/2021;1000;41,9;;;;
25/08/2021;1100;260,8;;;;
25/08/2021;1200;1380,3;;;;
25/08/2021;1300;2091,5;;;;
25/08/2021;1400;2352,8;;;;
25/08/2021;1500;2549,1;;;;
25/08/2021;1600;2640,8;;;;
25/08/2021;1700;1208,6;;;;
25/08/2021;1800;2281,8;;;;
25/08/2021;1900;501,9;;;;
25/08/2021;2000;604,5;;;;
25/08/2021;2100;172;;;;
25/08/2021;2200;-1,3;;;;
25/08/2021;2300;-3,6;;;;
26/08/2021;0;-3,6;;;;
26/08/2021;100;-3,6;;;;
26/08/2021;200;-3,6;;;;
26/08/2021;300;-3,6;;;;
26/08/2021;400;-3,6;;;;
26/08/2021;500;-3,6;;;;
26/08/2021;600;-3,6;;;;
26/08/2021;700;-3,6;;;;
26/08/2021;800;-3,6;;;;
26/08/2021;900;-3,6;;;;
26/08/2021;1000;41,4;;;;
26/08/2021;1100;172,2;;;;
26/08/2021;1200;1330,6;;;;
26/08/2021;1300;2036,7;;;;
26/08/2021;1400;2359,4;;;;
26/08/2021;1500;2534,1;;;;
26/08/2021;1600;2637,4;;;;
26/08/2021;1700;1580,1;;;;
26/08/2021;1800;1733,6;;;;
26/08/2021;1900;1989,5;;;;
26/08/2021;2000;803,3;;;;
26/08/2021;2100;162,7;;;;
26/08/2021;2200;-1,2;;;;
26/08/2021;2300;-3,6;;;;
27/08/2021;0;-3,6;;;;
27/08/2021;100;-3,6;;;;
27/08/2021;200;-3,6;;;;
27/08/2021;300;-3,6;;;;
27/08/2021;400;-3,6;;;;
27/08/2021;500;-3,6;;;;
27/08/2021;600;-3,6;;;;
27/08/2021;700;-3,6;;;;
27/08/2021;800;-3,5;;;;
27/08/2021;900;-3,6;;;;
27/08/2021;1000;41,9;;;;
27/08/2021;1100;389,3;;;;
27/08/2021;1200;1261,4;;;;
27/08/2021;1300;1971,5;;;;
27/08/2021;1400;2319,8;;;;
27/08/2021;1500;2285,1;;;;
27/08/2021;1600;2096,5;;;;
27/08/2021;1700;2287,5;;;;
27/08/2021;1800;2166,4;;;;
27/08/2021;1900;1228,6;;;;
27/08/2021;2000;476,3;;;;
27/08/2021;2100;159,7;;;;
27/08/2021;2200;-0,6;;;;
27/08/2021;2300;-3,6;;;;
28/08/2021;0;-3,6;;;;
28/08/2021;100;-3,6;;;;
28/08/2021;200;-3,6;;;;
28/08/2021;300;-3,6;;;;
28/08/2021;400;-3,6;;;;
28/08/2021;500;-3,6;;;;
28/08/2021;600;-3,6;;;;
28/08/2021;700;-3,6;;;;
28/08/2021;800;-3,6;;;;
28/08/2021;900;-3,6;;;;
28/08/2021;1000;42,1;;;;
28/08/2021;1100;218,6;;;;
28/08/2021;1200;1287,2;;;;
28/08/2021;1300;1989,7;;;;
28/08/2021;1400;2322,2;;;;
28/08/2021;1500;2496;;;;
28/08/2021;1600;2595;;;;
28/08/2021;1700;2555,8;;;;
28/08/2021;1800;2204,7;;;;
28/08/2021;1900;1643,1;;;;
28/08/2021;2000;538,5;;;;
28/08/2021;2100;150,2;;;;
28/08/2021;2200;-1,4;;;;
28/08/2021;2300;-3,6;;;;
29/08/2021;0;-3,6;;;;
29/08/2021;100;-3,6;;;;
29/08/2021;200;-3,6;;;;
29/08/2021;300;-3,6;;;;
29/08/2021;400;-3,6;;;;
29/08/2021;500;-3,6;;;;
29/08/2021;600;-3,6;;;;
29/08/2021;700;-3,6;;;;
29/08/2021;800;-3,6;;;;
29/08/2021;900;-3,6;;;;
29/08/2021;1000;40,3;;;;
29/08/2021;1100;182,7;;;;
29/08/2021;1200;1344;;;;
29/08/2021;1300;2066,4;;;;
29/08/2021;1400;2328,9;;;;
29/08/2021;1500;2501;;;;
29/08/2021;1600;2606,4;;;;
29/08/2021;1700;2490,6;;;;
29/08/2021;1800;2432,6;;;;
29/08/2021;1900;1627;;;;
29/08/2021;2000;585,4;;;;
29/08/2021;2100;190,6;;;;
29/08/2021;2200;-1,4;;;;
29/08/2021;2300;-3,6;;;;
30/08/2021;0;-3,6;;;;
30/08/2021;100;-3,6;;;;
30/08/2021;200;-3,6;;;;
30/08/2021;300;-3,6;;;;
30/08/2021;400;-3,6;;;;
30/08/2021;500;-3,6;;;;
30/08/2021;600;-3,6;;;;
30/08/2021;700;-3,5;;;;
30/08/2021;800;-3,6;;;;
30/08/2021;900;-3,6;;1346,7;;
30/08/2021;1000;64,5;;;;
30/08/2021;1100;208,6;;;;
30/08/2021;1200;1346,7;;;;
30/08/2021;1300;2057,8;;;;
30/08/2021;1400;2043,9;;;;
30/08/2021;1500;1513,5;;;;
30/08/2021;1600;2385,9;;;;
30/08/2021;1700;2631,7;;;;
30/08/2021;1800;2304,4;;;;
30/08/2021;1900;1826,3;;;;
30/08/2021;2000;428,7;;;;
30/08/2021;2100;170,5;;;;
30/08/2021;2200;-0,8;;;;
30/08/2021;2300;-3,6;;;;
31/08/2021;0;-3,6;;;;
31/08/2021;100;-3,6;;;;
31/08/2021;200;-3,6;;;;
31/08/2021;300;-3,6;;;;
31/08/2021;400;-3,6;;;;
31/08/2021;500;-3,6;;;;
31/08/2021;600;-3,3;;;;
31/08/2021;700;-3,6;;340,2;;
31/08/2021;800;-3,5;;;;
31/08/2021;900;-3,5;;;;
31/08/2021;1000;-1,4;;;;
31/08/2021;1100;75,6;;;;
31/08/2021;1200;340,2;;;;
31/08/2021;1300;959;;;;
31/08/2021;1400;970,3;;;;
31/08/2021;1500;926,9;;;;
31/08/2021;1600;1343,2;;;;
31/08/2021;1700;1055,5;;;;
31/08/2021;1800;749,4;;;;
31/08/2021;1900;1048,5;;;;
31/08/2021;2000;511,2;;;;
31/08/2021;2100;99,2;;;;
31/08/2021;2200;-2,3;;;;
31/08/2021;2300;-3,6;;;;
01/09/2021;0;-3,6;;;;
01/09/2021;100;-3,6;;;;
01/09/2021;200;-3,6;;;;
01/09/2021;300;-3,6;;;;
01/09/2021;400;-3,6;;797,1;;
01/09/2021;500;-3,6;;;;
01/09/2021;600;-3,6;;;;
01/09/2021;700;-3,6;;;;
01/09/2021;800;-3,5;;;;
01/09/2021;900;-3,6;;;;
01/09/2021;1000;64,5;;;;
01/09/2021;1100;346,2;;;;
01/09/2021;1200;1156,5;;;;
01/09/2021;1300;2332;;;;
01/09/2021;1400;2612,6;;;;
01/09/2021;1500;3019,7;;;;
01/09/2021;1600;2663,4;;;;
01/09/2021;1700;1486,5;;;;
01/09/2021;1800;797,1;;;;
01/09/2021;1900;457,3;;;;
01/09/2021;2000;102,4;;;;
01/09/2021;2100;118;;;;
01/09/2021;2200;0,7;;;;
01/09/2021;2300;-3,6;;;;
02/09/2021;0;-3,6;;;;
02/09/2021;100;-3,6;;;;
02/09/2021;200;-3,6;;;;
02/09/2021;300;-3,6;;;;
02/09/2021;400;-3,6;;;;
02/09/2021;500;-3,6;;1500,8;;
02/09/2021;600;-3,6;;;;
02/09/2021;700;-3,6;;;;
02/09/2021;800;-3,6;;;;
02/09/2021;900;-3,6;;;;
02/09/2021;1000;54,4;;;;
02/09/2021;1100;232,1;;;;
02/09/2021;1200;1500,8;;;;
02/09/2021;1300;2238,1;;;;
02/09/2021;1400;2754,2;;;;
02/09/2021;1500;2994,4;;;;
02/09/2021;1600;2460,5;;;;
02/09/2021;1700;2062,7;;;;
02/09/2021;1800;1945,2;;;;
02/09/2021;1900;1261,2;;;;
02/09/2021;2000;324,1;;;;
02/09/2021;2100;82,5;;;;
02/09/2021;2200;-2,2;;;;
02/09/2021;2300;-3,6;;;;
03/09/2021;0;-3,6;;;;
03/09/2021;100;-3,6;;;;
03/09/2021;200;-3,6;;;;
03/09/2021;300;-3,6;;;;
03/09/2021;400;-3,6;;;;
03/09/2021;500;-3,6;;;;
03/09/2021;600;-3,6;;;;
03/09/2021;700;-3,6;;;;
03/09/2021;800;-3,6;;;;
03/09/2021;900;-3,6;;;;
03/09/2021;1000;96;;;;
03/09/2021;1100;318,1;;;;
03/09/2021;1200;1675,3;;;;
03/09/2021;1300;2336;;;;
03/09/2021;1400;2805,8;;;;
03/09/2021;1500;3105,2;;;;
03/09/2021;1600;2689,6;;;;
03/09/2021;1700;1282,9;;;;
03/09/2021;1800;2173,1;;;;
03/09/2021;1900;1583,3;;;;
03/09/2021;2000;354,3;;;;
03/09/2021;2100;275,7;;;;
03/09/2021;2200;0;;;;
03/09/2021;2300;-3,6;;;;
04/09/2021;0;-3,6;;;;
04/09/2021;100;-3,6;;;;
04/09/2021;200;-3,6;;;;
04/09/2021;300;-3,6;;;;
04/09/2021;400;-3,6;;;;
04/09/2021;500;-3,6;;;;
04/09/2021;600;-3,6;;;;
04/09/2021;700;-3,6;;;;
04/09/2021;800;-3,4;;;;
04/09/2021;900;-3,6;;;;
04/09/2021;1000;63,5;;;;
04/09/2021;1100;231,2;;;;
04/09/2021;1200;1567,5;;;;
04/09/2021;1300;2344,3;;;;
04/09/2021;1400;2733,2;;;;
04/09/2021;1500;3005,2;;;;
04/09/2021;1600;2978,2;;;;
04/09/2021;1700;1988,1;;;;
04/09/2021;1800;1672,7;;;;
04/09/2021;1900;876,1;;;;
04/09/2021;2000;444,8;;;;
04/09/2021;2100;195,7;;;;
